timestamp,price,volume
2025-07-10 09:45:30+05:30,26.35,75
2025-07-10 09:45:30+05:30,26.05,75
2025-07-10 09:45:31+05:30,25.55,75
2025-07-10 09:45:31+05:30,25.65,75
2025-07-10 09:45:32+05:30,25.9,450
2025-07-10 09:45:33+05:30,25.75,300
2025-07-10 09:45:33+05:30,25.75,75
2025-07-10 09:45:34+05:30,25.7,75
2025-07-10 09:45:34+05:30,25.95,75
2025-07-10 09:45:35+05:30,25.8,150
2025-07-10 09:45:36+05:30,25.85,75
2025-07-10 09:45:36+05:30,25.8,75
2025-07-10 09:45:37+05:30,25.6,150
2025-07-10 09:45:38+05:30,25.55,825
2025-07-10 09:45:38+05:30,25.55,75
2025-07-10 09:45:39+05:30,25.7,75
2025-07-10 09:45:39+05:30,26.0,75
2025-07-10 09:45:40+05:30,26.2,75
2025-07-10 09:45:41+05:30,26.1,75
2025-07-10 09:45:41+05:30,26.25,75
2025-07-10 09:45:42+05:30,26.65,75
2025-07-10 09:45:43+05:30,26.55,225
2025-07-10 09:45:43+05:30,26.55,525
2025-07-10 09:45:44+05:30,26.9,75
2025-07-10 09:45:44+05:30,26.85,75
2025-07-10 09:45:45+05:30,26.95,150
2025-07-10 09:45:46+05:30,26.9,675
2025-07-10 09:45:46+05:30,27.0,150
2025-07-10 09:45:47+05:30,27.15,75
2025-07-10 09:45:48+05:30,27.0,75
2025-07-10 09:45:48+05:30,27.0,75
2025-07-10 09:45:49+05:30,26.9,75
2025-07-10 09:45:49+05:30,26.7,75
2025-07-10 09:45:50+05:30,26.75,75
2025-07-10 09:45:51+05:30,26.55,150
2025-07-10 09:45:51+05:30,26.55,75
2025-07-10 09:45:52+05:30,26.8,75
2025-07-10 09:45:53+05:30,26.9,75
2025-07-10 09:45:53+05:30,27.1,75
2025-07-10 09:45:54+05:30,27.15,75
2025-07-10 09:45:54+05:30,27.05,75
2025-07-10 09:45:55+05:30,27.45,75
2025-07-10 09:45:56+05:30,27.15,225
2025-07-10 09:45:56+05:30,27.25,75
2025-07-10 09:45:57+05:30,27.0,75
2025-07-10 09:45:58+05:30,26.95,150
2025-07-10 09:45:58+05:30,26.9,75
2025-07-10 09:45:59+05:30,26.75,75
2025-07-10 09:45:59+05:30,26.65,225
2025-07-10 09:46:00+05:30,26.65,225
2025-07-10 09:46:00+05:30,26.55,75
2025-07-10 09:46:01+05:30,26.5,150
2025-07-10 09:46:01+05:30,26.5,150
2025-07-10 09:46:02+05:30,26.35,75
2025-07-10 09:46:03+05:30,26.2,300
2025-07-10 09:46:03+05:30,26.3,75
2025-07-10 09:46:04+05:30,26.55,300
2025-07-10 09:46:04+05:30,26.6,150
2025-07-10 09:46:05+05:30,26.55,75
2025-07-10 09:46:06+05:30,26.9,75
2025-07-10 09:46:06+05:30,26.75,225
2025-07-10 09:46:07+05:30,27.35,525
2025-07-10 09:46:08+05:30,27.8,75
2025-07-10 09:46:08+05:30,27.6,75
2025-07-10 09:46:09+05:30,27.3,75
2025-07-10 09:46:09+05:30,27.5,75
2025-07-10 09:46:10+05:30,27.55,75
2025-07-10 09:46:11+05:30,27.25,150
2025-07-10 09:46:11+05:30,27.3,75
2025-07-10 09:46:12+05:30,27.2,75
2025-07-10 09:46:13+05:30,27.25,975
2025-07-10 09:46:13+05:30,27.2,75
2025-07-10 09:46:14+05:30,27.7,225
2025-07-10 09:46:14+05:30,27.8,75
2025-07-10 09:46:15+05:30,27.4,75
2025-07-10 09:46:16+05:30,27.3,75
2025-07-10 09:46:16+05:30,27.35,225
2025-07-10 09:46:17+05:30,27.1,75
2025-07-10 09:46:18+05:30,27.3,75
2025-07-10 09:46:18+05:30,27.2,375
2025-07-10 09:46:19+05:30,27.5,75
2025-07-10 09:46:19+05:30,27.4,75
2025-07-10 09:46:20+05:30,27.4,150
2025-07-10 09:46:21+05:30,27.6,75
2025-07-10 09:46:21+05:30,27.65,75
2025-07-10 09:46:22+05:30,27.5,75
2025-07-10 09:46:23+05:30,27.4,75
2025-07-10 09:46:23+05:30,27.6,300
2025-07-10 09:46:24+05:30,27.7,225
2025-07-10 09:46:24+05:30,27.65,150
2025-07-10 09:46:25+05:30,27.95,75
2025-07-10 09:46:26+05:30,28.0,75
2025-07-10 09:46:26+05:30,27.85,75
2025-07-10 09:46:27+05:30,27.55,150
2025-07-10 09:46:28+05:30,27.85,150
2025-07-10 09:46:28+05:30,27.85,225
2025-07-10 09:46:29+05:30,27.85,75
2025-07-10 09:46:29+05:30,27.65,150
2025-07-10 09:46:30+05:30,27.65,150
2025-07-10 09:46:30+05:30,27.55,300
2025-07-10 09:46:31+05:30,27.4,75
2025-07-10 09:46:31+05:30,27.3,75
2025-07-10 09:46:32+05:30,27.5,75
2025-07-10 09:46:33+05:30,27.6,150
2025-07-10 09:46:33+05:30,27.6,150
2025-07-10 09:46:34+05:30,27.35,75
2025-07-10 09:46:34+05:30,27.45,450
2025-07-10 09:46:35+05:30,27.8,75
2025-07-10 09:46:36+05:30,27.75,150
2025-07-10 09:46:36+05:30,27.75,150
2025-07-10 09:46:37+05:30,27.65,75
2025-07-10 09:46:38+05:30,27.8,225
2025-07-10 09:46:38+05:30,27.85,150
2025-07-10 09:46:39+05:30,28.25,450
2025-07-10 09:46:39+05:30,28.2,75
2025-07-10 09:46:40+05:30,28.45,375
2025-07-10 09:46:41+05:30,28.5,225
2025-07-10 09:46:41+05:30,28.4,225
2025-07-10 09:46:42+05:30,28.3,75
2025-07-10 09:46:43+05:30,28.5,75
2025-07-10 09:46:43+05:30,28.35,75
2025-07-10 09:46:44+05:30,28.0,450
2025-07-10 09:46:44+05:30,28.15,75
2025-07-10 09:46:45+05:30,27.85,75
2025-07-10 09:46:46+05:30,28.0,75
2025-07-10 09:46:46+05:30,27.95,75
2025-07-10 09:46:47+05:30,27.9,900
2025-07-10 09:46:47+05:30,28.15,75
2025-07-10 09:46:48+05:30,27.9,75
2025-07-10 09:46:49+05:30,27.9,75
2025-07-10 09:46:50+05:30,27.5,75
2025-07-10 09:46:51+05:30,27.75,75
2025-07-10 09:46:51+05:30,27.65,150
2025-07-10 09:46:52+05:30,27.35,75
2025-07-10 09:46:52+05:30,27.35,75
2025-07-10 09:46:53+05:30,27.15,75
2025-07-10 09:46:54+05:30,27.25,75
2025-07-10 09:46:54+05:30,26.95,225
2025-07-10 09:46:55+05:30,26.55,525
2025-07-10 09:46:56+05:30,26.3,600
2025-07-10 09:46:56+05:30,26.45,1500
2025-07-10 09:46:57+05:30,26.6,150
2025-07-10 09:46:58+05:30,26.65,150
2025-07-10 09:46:58+05:30,26.55,75
2025-07-10 09:46:59+05:30,26.7,225
2025-07-10 09:46:59+05:30,26.8,525
2025-07-10 09:47:00+05:30,26.8,525
2025-07-10 09:47:00+05:30,26.45,225
2025-07-10 09:47:01+05:30,26.15,75
2025-07-10 09:47:01+05:30,26.2,450
2025-07-10 09:47:02+05:30,26.55,600
2025-07-10 09:47:02+05:30,26.5,150
2025-07-10 09:47:03+05:30,26.35,75
2025-07-10 09:47:04+05:30,26.5,75
2025-07-10 09:47:04+05:30,26.4,300
2025-07-10 09:47:05+05:30,26.5,75
2025-07-10 09:47:06+05:30,26.55,75
2025-07-10 09:47:06+05:30,26.65,75
2025-07-10 09:47:07+05:30,26.45,375
2025-07-10 09:47:07+05:30,26.5,225
2025-07-10 09:47:08+05:30,27.2,75
2025-07-10 09:47:09+05:30,27.35,75
2025-07-10 09:47:09+05:30,27.35,75
2025-07-10 09:47:10+05:30,27.25,75
2025-07-10 09:47:11+05:30,27.4,375
2025-07-10 09:47:11+05:30,27.35,75
2025-07-10 09:47:12+05:30,27.15,225
2025-07-10 09:47:12+05:30,27.1,75
2025-07-10 09:47:13+05:30,27.1,75
2025-07-10 09:47:14+05:30,27.15,75
2025-07-10 09:47:14+05:30,27.15,75
2025-07-10 09:47:15+05:30,27.15,75
2025-07-10 09:47:16+05:30,26.85,75
2025-07-10 09:47:16+05:30,26.95,75
2025-07-10 09:47:17+05:30,27.1,900
2025-07-10 09:47:17+05:30,27.1,300
2025-07-10 09:47:18+05:30,27.0,75
2025-07-10 09:47:19+05:30,27.0,225
2025-07-10 09:47:19+05:30,26.95,75
2025-07-10 09:47:20+05:30,26.65,75
2025-07-10 09:47:21+05:30,26.65,300
2025-07-10 09:47:21+05:30,26.7,75
2025-07-10 09:47:22+05:30,26.5,75
2025-07-10 09:47:22+05:30,26.55,75
2025-07-10 09:47:23+05:30,26.85,75
2025-07-10 09:47:24+05:30,26.6,1425
2025-07-10 09:47:24+05:30,26.65,150
2025-07-10 09:47:25+05:30,27.1,75
2025-07-10 09:47:25+05:30,27.1,75
2025-07-10 09:47:26+05:30,26.85,75
2025-07-10 09:47:27+05:30,27.25,75
2025-07-10 09:47:27+05:30,27.25,75
2025-07-10 09:47:28+05:30,27.1,150
2025-07-10 09:47:29+05:30,26.7,75
2025-07-10 09:47:29+05:30,26.85,375
2025-07-10 09:47:30+05:30,26.85,375
2025-07-10 09:47:30+05:30,26.8,150
2025-07-10 09:47:30+05:30,26.7,75
2025-07-10 09:47:31+05:30,26.8,75
2025-07-10 09:47:32+05:30,26.75,75
2025-07-10 09:47:32+05:30,26.85,75
2025-07-10 09:47:33+05:30,26.85,150
2025-07-10 09:47:34+05:30,26.9,75
2025-07-10 09:47:34+05:30,27.0,225
2025-07-10 09:47:35+05:30,27.3,225
2025-07-10 09:47:35+05:30,27.4,75
2025-07-10 09:47:36+05:30,27.6,75
2025-07-10 09:47:37+05:30,27.75,75
2025-07-10 09:47:37+05:30,27.75,75
2025-07-10 09:47:38+05:30,27.55,450
2025-07-10 09:47:39+05:30,27.1,150
2025-07-10 09:47:39+05:30,27.25,450
2025-07-10 09:47:40+05:30,27.75,75
2025-07-10 09:47:40+05:30,27.8,225
2025-07-10 09:47:41+05:30,27.9,75
2025-07-10 09:47:42+05:30,27.85,75
2025-07-10 09:47:42+05:30,27.8,75
2025-07-10 09:47:43+05:30,27.8,75
2025-07-10 09:47:44+05:30,28.0,75
2025-07-10 09:47:44+05:30,27.95,75
2025-07-10 09:47:45+05:30,27.6,300
2025-07-10 09:47:45+05:30,27.65,75
2025-07-10 09:47:46+05:30,27.65,75
2025-07-10 09:47:47+05:30,27.75,75
2025-07-10 09:47:47+05:30,27.75,75
2025-07-10 09:47:48+05:30,27.7,225
2025-07-10 09:47:49+05:30,27.65,300
2025-07-10 09:47:49+05:30,27.7,75
2025-07-10 09:47:50+05:30,27.85,150
2025-07-10 09:47:50+05:30,27.75,150
2025-07-10 09:47:51+05:30,27.4,225
2025-07-10 09:47:52+05:30,27.55,75
2025-07-10 09:47:52+05:30,27.6,75
2025-07-10 09:47:53+05:30,27.5,150
2025-07-10 09:47:54+05:30,27.15,150
2025-07-10 09:47:54+05:30,27.3,75
2025-07-10 09:47:55+05:30,27.15,150
2025-07-10 09:47:55+05:30,27.2,75
2025-07-10 09:47:56+05:30,27.05,75
2025-07-10 09:47:57+05:30,26.95,75
2025-07-10 09:47:57+05:30,26.85,75
2025-07-10 09:47:59+05:30,26.9,75
2025-07-10 09:47:59+05:30,26.7,450
2025-07-10 09:48:00+05:30,26.7,450
2025-07-10 09:48:00+05:30,26.75,75
2025-07-10 09:48:00+05:30,26.75,75
2025-07-10 09:48:01+05:30,26.75,375
2025-07-10 09:48:02+05:30,26.65,75
2025-07-10 09:48:02+05:30,26.5,75
2025-07-10 09:48:03+05:30,26.15,75
2025-07-10 09:48:04+05:30,25.95,150
2025-07-10 09:48:04+05:30,26.1,75
2025-07-10 09:48:05+05:30,25.85,300
2025-07-10 09:48:06+05:30,26.05,300
2025-07-10 09:48:07+05:30,26.25,75
2025-07-10 09:48:07+05:30,26.4,375
2025-07-10 09:48:08+05:30,26.25,75
2025-07-10 09:48:08+05:30,26.25,75
2025-07-10 09:48:09+05:30,26.4,150
2025-07-10 09:48:10+05:30,26.4,75
2025-07-10 09:48:10+05:30,26.25,75
2025-07-10 09:48:11+05:30,26.6,75
2025-07-10 09:48:12+05:30,26.7,75
2025-07-10 09:48:12+05:30,26.6,375
2025-07-10 09:48:13+05:30,26.65,75
2025-07-10 09:48:13+05:30,26.65,150
2025-07-10 09:48:14+05:30,26.8,300
2025-07-10 09:48:15+05:30,26.7,75
2025-07-10 09:48:15+05:30,26.65,75
2025-07-10 09:48:16+05:30,26.55,525
2025-07-10 09:48:17+05:30,26.75,75
2025-07-10 09:48:17+05:30,26.9,150
2025-07-10 09:48:18+05:30,26.8,75
2025-07-10 09:48:18+05:30,26.8,75
2025-07-10 09:48:19+05:30,26.7,75
2025-07-10 09:48:20+05:30,26.9,75
2025-07-10 09:48:20+05:30,26.8,75
2025-07-10 09:48:21+05:30,26.85,75
2025-07-10 09:48:22+05:30,26.85,150
2025-07-10 09:48:22+05:30,26.85,300
2025-07-10 09:48:23+05:30,27.95,150
2025-07-10 09:48:23+05:30,28.15,75
2025-07-10 09:48:24+05:30,27.9,75
2025-07-10 09:48:25+05:30,27.6,225
2025-07-10 09:48:25+05:30,27.55,75
2025-07-10 09:48:26+05:30,27.65,75
2025-07-10 09:48:27+05:30,27.6,375
2025-07-10 09:48:27+05:30,27.5,75
2025-07-10 09:48:28+05:30,27.45,150
2025-07-10 09:48:28+05:30,27.4,150
2025-07-10 09:48:29+05:30,27.6,450
2025-07-10 09:48:30+05:30,27.6,450
2025-07-10 09:48:30+05:30,27.45,75
2025-07-10 09:48:30+05:30,27.55,75
2025-07-10 09:48:31+05:30,27.75,150
2025-07-10 09:48:32+05:30,27.55,150
2025-07-10 09:48:32+05:30,27.85,75
2025-07-10 09:48:33+05:30,27.95,150
2025-07-10 09:48:33+05:30,28.0,75
2025-07-10 09:48:34+05:30,28.0,75
2025-07-10 09:48:35+05:30,28.0,75
2025-07-10 09:48:35+05:30,28.05,300
2025-07-10 09:48:36+05:30,27.9,75
2025-07-10 09:48:36+05:30,28.25,75
2025-07-10 09:48:37+05:30,28.4,75
2025-07-10 09:48:38+05:30,28.05,75
2025-07-10 09:48:38+05:30,28.1,75
2025-07-10 09:48:39+05:30,28.1,150
2025-07-10 09:48:40+05:30,28.1,75
2025-07-10 09:48:40+05:30,27.95,75
2025-07-10 09:48:41+05:30,28.2,75
2025-07-10 09:48:41+05:30,28.25,825
2025-07-10 09:48:42+05:30,28.35,150
2025-07-10 09:48:43+05:30,28.15,75
2025-07-10 09:48:43+05:30,28.2,75
2025-07-10 09:48:44+05:30,28.2,75
2025-07-10 09:48:45+05:30,27.85,75
2025-07-10 09:48:45+05:30,27.95,150
2025-07-10 09:48:46+05:30,28.15,150
2025-07-10 09:48:46+05:30,28.2,75
2025-07-10 09:48:47+05:30,28.15,450
2025-07-10 09:48:48+05:30,27.85,75
2025-07-10 09:48:48+05:30,27.75,75
2025-07-10 09:48:49+05:30,27.8,225
2025-07-10 09:48:50+05:30,27.65,75
2025-07-10 09:48:50+05:30,27.9,450
2025-07-10 09:48:51+05:30,27.75,75
2025-07-10 09:48:51+05:30,27.9,600
2025-07-10 09:48:52+05:30,28.0,150
2025-07-10 09:48:53+05:30,28.0,75
2025-07-10 09:48:53+05:30,27.85,375
2025-07-10 09:48:54+05:30,27.7,375
2025-07-10 09:48:55+05:30,27.55,600
2025-07-10 09:48:55+05:30,27.3,600
2025-07-10 09:48:56+05:30,27.4,75
2025-07-10 09:48:56+05:30,27.35,525
2025-07-10 09:48:57+05:30,27.3,750
2025-07-10 09:48:58+05:30,27.7,75
2025-07-10 09:48:58+05:30,27.7,75
2025-07-10 09:48:59+05:30,27.8,75
2025-07-10 09:49:00+05:30,27.8,75
2025-07-10 09:49:00+05:30,27.55,75
2025-07-10 09:49:00+05:30,27.4,525
2025-07-10 09:49:01+05:30,27.65,75
2025-07-10 09:49:01+05:30,27.7,75
2025-07-10 09:49:02+05:30,27.8,75
2025-07-10 09:49:03+05:30,27.7,150
2025-07-10 09:49:03+05:30,27.7,75
2025-07-10 09:49:04+05:30,27.65,75
2025-07-10 09:49:05+05:30,27.6,75
2025-07-10 09:49:05+05:30,27.55,450
2025-07-10 09:49:06+05:30,27.55,75
2025-07-10 09:49:06+05:30,27.65,450
2025-07-10 09:49:07+05:30,27.75,75
2025-07-10 09:49:08+05:30,27.75,75
2025-07-10 09:49:08+05:30,27.75,75
2025-07-10 09:49:09+05:30,27.6,75
2025-07-10 09:49:10+05:30,27.75,75
2025-07-10 09:49:10+05:30,27.65,75
2025-07-10 09:49:11+05:30,27.95,75
2025-07-10 09:49:11+05:30,27.7,75
2025-07-10 09:49:12+05:30,27.85,150
2025-07-10 09:49:13+05:30,27.8,75
2025-07-10 09:49:13+05:30,27.85,75
2025-07-10 09:49:14+05:30,27.9,75
2025-07-10 09:49:15+05:30,27.8,750
2025-07-10 09:49:15+05:30,27.85,225
2025-07-10 09:49:16+05:30,28.2,75
2025-07-10 09:49:16+05:30,28.4,150
2025-07-10 09:49:17+05:30,29.35,150
2025-07-10 09:49:18+05:30,29.35,675
2025-07-10 09:49:18+05:30,29.35,450
2025-07-10 09:49:19+05:30,29.0,75
2025-07-10 09:49:20+05:30,28.85,150
2025-07-10 09:49:20+05:30,28.85,150
2025-07-10 09:49:21+05:30,28.45,75
2025-07-10 09:49:21+05:30,28.45,675
2025-07-10 09:49:22+05:30,28.35,75
2025-07-10 09:49:23+05:30,28.3,300
2025-07-10 09:49:23+05:30,28.15,300
2025-07-10 09:49:24+05:30,28.05,75
2025-07-10 09:49:25+05:30,28.35,75
2025-07-10 09:49:25+05:30,28.3,75
2025-07-10 09:49:26+05:30,28.35,600
2025-07-10 09:49:26+05:30,28.85,75
2025-07-10 09:49:27+05:30,28.25,75
2025-07-10 09:49:28+05:30,27.95,75
2025-07-10 09:49:28+05:30,27.95,75
2025-07-10 09:49:29+05:30,27.55,750
2025-07-10 09:49:30+05:30,27.55,750
2025-07-10 09:49:30+05:30,27.5,75
2025-07-10 09:49:30+05:30,27.4,225
2025-07-10 09:49:31+05:30,27.75,75
2025-07-10 09:49:31+05:30,27.75,75
2025-07-10 09:49:32+05:30,27.9,375
2025-07-10 09:49:33+05:30,28.0,75
2025-07-10 09:49:33+05:30,28.05,150
2025-07-10 09:49:34+05:30,27.7,150
2025-07-10 09:49:35+05:30,27.95,75
2025-07-10 09:49:35+05:30,27.95,75
2025-07-10 09:49:36+05:30,28.1,75
2025-07-10 09:49:36+05:30,28.05,450
2025-07-10 09:49:37+05:30,27.95,300
2025-07-10 09:49:38+05:30,28.25,75
2025-07-10 09:49:38+05:30,28.3,75
2025-07-10 09:49:39+05:30,28.5,375
2025-07-10 09:49:40+05:30,28.55,75
2025-07-10 09:49:40+05:30,28.55,75
2025-07-10 09:49:41+05:30,28.8,675
2025-07-10 09:49:41+05:30,28.85,75
2025-07-10 09:49:42+05:30,28.75,150
2025-07-10 09:49:43+05:30,28.55,450
2025-07-10 09:49:43+05:30,28.55,75
2025-07-10 09:49:45+05:30,28.3,225
2025-07-10 09:49:45+05:30,28.35,75
2025-07-10 09:49:46+05:30,28.3,75
2025-07-10 09:49:46+05:30,28.2,150
2025-07-10 09:49:47+05:30,28.2,75
2025-07-10 09:49:48+05:30,28.2,75
2025-07-10 09:49:48+05:30,28.1,75
2025-07-10 09:49:49+05:30,28.1,150
2025-07-10 09:49:50+05:30,28.1,75
2025-07-10 09:49:50+05:30,28.4,150
2025-07-10 09:49:51+05:30,28.5,225
2025-07-10 09:49:51+05:30,28.45,75
2025-07-10 09:49:52+05:30,28.75,75
2025-07-10 09:49:53+05:30,28.4,75
2025-07-10 09:49:53+05:30,28.4,600
2025-07-10 09:49:54+05:30,28.4,300
2025-07-10 09:49:55+05:30,28.45,75
2025-07-10 09:49:55+05:30,28.5,975
2025-07-10 09:49:56+05:30,28.85,75
2025-07-10 09:49:56+05:30,29.05,75
2025-07-10 09:49:57+05:30,29.3,300
2025-07-10 09:49:58+05:30,29.05,150
2025-07-10 09:49:58+05:30,29.0,150
2025-07-10 09:49:59+05:30,28.75,75
2025-07-10 09:50:00+05:30,28.75,75
2025-07-10 09:50:00+05:30,28.4,75
2025-07-10 09:50:00+05:30,28.4,75
2025-07-10 09:50:01+05:30,28.5,75
2025-07-10 09:50:01+05:30,28.6,300
2025-07-10 09:50:02+05:30,28.7,75
2025-07-10 09:50:03+05:30,28.35,75
2025-07-10 09:50:03+05:30,28.3,75
2025-07-10 09:50:04+05:30,28.7,150
2025-07-10 09:50:05+05:30,28.45,300
2025-07-10 09:50:05+05:30,28.2,75
2025-07-10 09:50:06+05:30,28.2,225
2025-07-10 09:50:06+05:30,28.1,75
2025-07-10 09:50:07+05:30,28.05,150
2025-07-10 09:50:08+05:30,27.95,75
2025-07-10 09:50:08+05:30,27.95,75
2025-07-10 09:50:09+05:30,27.75,75
2025-07-10 09:50:10+05:30,27.8,750
2025-07-10 09:50:10+05:30,27.75,75
2025-07-10 09:50:11+05:30,27.85,75
2025-07-10 09:50:11+05:30,27.75,150
2025-07-10 09:50:12+05:30,27.85,75
2025-07-10 09:50:13+05:30,27.4,300
2025-07-10 09:50:13+05:30,27.35,225
2025-07-10 09:50:14+05:30,27.65,150
2025-07-10 09:50:15+05:30,27.75,225
2025-07-10 09:50:15+05:30,27.6,75
2025-07-10 09:50:16+05:30,27.6,300
2025-07-10 09:50:16+05:30,27.8,150
2025-07-10 09:50:17+05:30,27.8,300
2025-07-10 09:50:18+05:30,28.05,375
2025-07-10 09:50:18+05:30,28.05,450
2025-07-10 09:50:19+05:30,28.55,75
2025-07-10 09:50:20+05:30,28.3,75
2025-07-10 09:50:20+05:30,27.85,75
2025-07-10 09:50:21+05:30,28.2,450
2025-07-10 09:50:21+05:30,28.15,150
2025-07-10 09:50:22+05:30,28.25,600
2025-07-10 09:50:23+05:30,28.1,150
2025-07-10 09:50:23+05:30,28.1,150
2025-07-10 09:50:24+05:30,27.85,75
2025-07-10 09:50:25+05:30,27.9,600
2025-07-10 09:50:25+05:30,27.75,450
2025-07-10 09:50:26+05:30,27.55,75
2025-07-10 09:50:26+05:30,27.65,75
2025-07-10 09:50:27+05:30,27.6,75
2025-07-10 09:50:28+05:30,27.7,150
2025-07-10 09:50:28+05:30,27.7,150
2025-07-10 09:50:29+05:30,27.85,75
2025-07-10 09:50:30+05:30,27.85,75
2025-07-10 09:50:30+05:30,27.5,150
2025-07-10 09:50:30+05:30,27.5,75
2025-07-10 09:50:31+05:30,27.4,75
2025-07-10 09:50:31+05:30,27.4,75
2025-07-10 09:50:32+05:30,27.5,75
2025-07-10 09:50:33+05:30,27.1,75
2025-07-10 09:50:33+05:30,27.1,75
2025-07-10 09:50:34+05:30,26.9,75
2025-07-10 09:50:35+05:30,26.8,75
2025-07-10 09:50:35+05:30,26.75,300
2025-07-10 09:50:36+05:30,27.0,375
2025-07-10 09:50:36+05:30,26.75,75
2025-07-10 09:50:37+05:30,26.9,75
2025-07-10 09:50:38+05:30,26.7,150
2025-07-10 09:50:38+05:30,26.7,75
2025-07-10 09:50:39+05:30,26.6,75
2025-07-10 09:50:40+05:30,26.05,225
2025-07-10 09:50:40+05:30,26.05,150
2025-07-10 09:50:41+05:30,25.7,75
2025-07-10 09:50:41+05:30,25.7,75
2025-07-10 09:50:42+05:30,25.75,75
2025-07-10 09:50:43+05:30,25.75,1200
2025-07-10 09:50:43+05:30,25.7,225
2025-07-10 09:50:44+05:30,25.65,75
2025-07-10 09:50:45+05:30,25.7,75
2025-07-10 09:50:45+05:30,25.8,75
2025-07-10 09:50:46+05:30,25.8,675
2025-07-10 09:50:46+05:30,25.85,225
2025-07-10 09:50:47+05:30,25.95,75
2025-07-10 09:50:48+05:30,26.15,450
2025-07-10 09:50:48+05:30,26.1,75
2025-07-10 09:50:49+05:30,25.95,75
2025-07-10 09:50:50+05:30,25.9,150
2025-07-10 09:50:50+05:30,25.9,75
2025-07-10 09:50:51+05:30,25.75,150
2025-07-10 09:50:51+05:30,25.8,900
2025-07-10 09:50:52+05:30,25.65,75
2025-07-10 09:50:53+05:30,25.0,75
2025-07-10 09:50:53+05:30,25.1,225
2025-07-10 09:50:54+05:30,24.95,300
2025-07-10 09:50:55+05:30,25.1,225
2025-07-10 09:50:55+05:30,25.2,150
2025-07-10 09:50:56+05:30,25.4,75
2025-07-10 09:50:56+05:30,25.5,75
2025-07-10 09:50:57+05:30,25.7,150
2025-07-10 09:50:58+05:30,25.75,300
2025-07-10 09:50:58+05:30,25.65,600
2025-07-10 09:50:59+05:30,25.75,75
2025-07-10 09:51:00+05:30,25.75,75
2025-07-10 09:51:00+05:30,25.4,75
2025-07-10 09:51:00+05:30,25.2,75
2025-07-10 09:51:01+05:30,25.15,75
2025-07-10 09:51:01+05:30,25.05,900
2025-07-10 09:51:02+05:30,25.0,75
2025-07-10 09:51:03+05:30,24.95,75
2025-07-10 09:51:03+05:30,25.05,75
2025-07-10 09:51:04+05:30,24.55,75
2025-07-10 09:51:05+05:30,24.8,1125
2025-07-10 09:51:05+05:30,24.65,75
2025-07-10 09:51:06+05:30,24.45,675
2025-07-10 09:51:06+05:30,24.6,75
2025-07-10 09:51:07+05:30,24.5,150
2025-07-10 09:51:08+05:30,24.15,75
2025-07-10 09:51:08+05:30,24.15,75
2025-07-10 09:51:09+05:30,23.85,750
2025-07-10 09:51:10+05:30,23.7,75
2025-07-10 09:51:10+05:30,23.45,75
2025-07-10 09:51:11+05:30,23.4,75
2025-07-10 09:51:11+05:30,23.25,75
2025-07-10 09:51:12+05:30,23.55,75
2025-07-10 09:51:13+05:30,23.55,300
2025-07-10 09:51:13+05:30,23.6,225
2025-07-10 09:51:14+05:30,23.6,300
2025-07-10 09:51:15+05:30,23.5,825
2025-07-10 09:51:15+05:30,23.7,600
2025-07-10 09:51:16+05:30,23.5,75
2025-07-10 09:51:16+05:30,23.6,150
2025-07-10 09:51:17+05:30,23.9,75
2025-07-10 09:51:18+05:30,24.2,75
2025-07-10 09:51:18+05:30,24.05,150
2025-07-10 09:51:19+05:30,24.15,300
2025-07-10 09:51:20+05:30,24.0,75
2025-07-10 09:51:20+05:30,24.15,150
2025-07-10 09:51:21+05:30,24.05,75
2025-07-10 09:51:21+05:30,24.0,75
2025-07-10 09:51:22+05:30,24.1,75
2025-07-10 09:51:23+05:30,23.9,75
2025-07-10 09:51:23+05:30,23.95,150
2025-07-10 09:51:24+05:30,23.8,750
2025-07-10 09:51:25+05:30,24.1,600
2025-07-10 09:51:25+05:30,23.85,75
2025-07-10 09:51:26+05:30,23.9,150
2025-07-10 09:51:26+05:30,23.9,75
2025-07-10 09:51:27+05:30,23.9,150
2025-07-10 09:51:28+05:30,23.7,300
2025-07-10 09:51:28+05:30,23.7,150
2025-07-10 09:51:29+05:30,23.8,75
2025-07-10 09:51:30+05:30,23.8,75
2025-07-10 09:51:30+05:30,23.7,75
2025-07-10 09:51:30+05:30,23.8,75
2025-07-10 09:51:31+05:30,23.85,300
2025-07-10 09:51:31+05:30,23.95,75
2025-07-10 09:51:32+05:30,23.95,150
2025-07-10 09:51:33+05:30,23.9,75
2025-07-10 09:51:33+05:30,23.9,75
2025-07-10 09:51:34+05:30,23.9,75
2025-07-10 09:51:35+05:30,23.95,75
2025-07-10 09:51:35+05:30,23.75,75
2025-07-10 09:51:36+05:30,23.8,150
2025-07-10 09:51:36+05:30,23.85,300
2025-07-10 09:51:37+05:30,24.0,300
2025-07-10 09:51:38+05:30,23.95,75
2025-07-10 09:51:38+05:30,23.85,150
2025-07-10 09:51:39+05:30,23.95,300
2025-07-10 09:51:40+05:30,23.95,150
2025-07-10 09:51:40+05:30,23.85,225
2025-07-10 09:51:41+05:30,23.9,825
2025-07-10 09:51:41+05:30,23.85,75
2025-07-10 09:51:42+05:30,23.95,150
2025-07-10 09:51:43+05:30,24.05,75
2025-07-10 09:51:43+05:30,24.05,750
