timestamp,open,high,low,close,volume
20250603 15:07,341.9,341.9,339.45,339.45,2
20250603 15:08,338.0,338.0,335.0,335.0,5
20250603 15:10,336.35,336.35,336.35,336.35,2
20250603 15:11,335.8,335.8,335.8,335.8,1
20250603 15:12,336.9,336.9,336.5,336.5,3
20250603 15:17,342.45,342.45,342.45,342.45,1
20250603 15:18,338.0,338.0,337.85,337.85,24
20250603 15:19,336.85,337.25,335.6,335.6,18
20250603 15:20,336.7,340.55,336.7,337.7,14
20250603 15:21,335.6,335.6,331.75,331.75,9
20250603 15:22,331.0,331.0,331.0,331.0,1
20250603 15:24,329.65,329.7,329.65,329.7,10
20250603 15:25,329.7,329.7,329.7,329.7,10
20250603 15:26,327.3,328.45,325.45,325.45,12
20250603 15:27,324.75,325.05,324.75,325.0,4
20250603 15:28,323.35,323.35,323.2,323.2,2
20250603 15:29,323.8,329.85,323.8,323.9,29
20250604 09:16,340.05,340.05,340.0,340.0,14
20250604 09:17,335.65,335.65,327.25,330.0,5
20250604 09:18,327.8,338.15,326.75,335.0,19
20250604 09:19,318.2,318.2,318.15,318.15,7
20250604 09:20,325.25,325.25,325.25,325.25,3
20250604 09:21,321.4,325.05,321.4,325.0,3
20250604 09:22,324.95,330.3,324.95,330.25,33
20250604 09:23,324.45,324.45,324.45,324.45,1
20250604 09:27,330.0,330.0,329.95,329.95,6
20250604 09:28,330.0,330.0,325.0,326.4,4
20250604 09:29,317.85,317.85,312.3,312.95,5
20250604 09:30,312.35,312.35,306.0,311.4,30
20250604 09:31,307.3,307.3,307.3,307.3,1
20250604 09:32,310.55,313.45,308.9,313.45,21
20250604 09:33,309.3,309.3,309.3,309.3,1
20250604 09:34,306.25,306.25,305.15,306.2,15
20250604 09:35,305.0,305.0,305.0,305.0,2
20250604 09:36,300.35,312.0,300.35,309.65,6
20250604 09:38,304.45,304.45,304.45,304.45,1
20250604 09:39,300.0,303.0,300.0,303.0,2
20250604 09:40,306.1,307.75,306.1,307.75,2
20250604 09:42,304.35,304.35,304.35,304.35,1
20250604 09:43,303.4,303.4,300.15,300.15,2
20250604 09:44,298.05,304.5,298.05,301.0,3
20250604 09:45,298.75,298.75,298.75,298.75,1
20250604 09:47,301.7,304.3,301.7,304.3,2
20250604 09:48,301.3,301.3,301.3,301.3,1
20250604 09:49,295.0,295.0,292.55,292.55,5
20250604 09:51,295.25,295.25,291.0,291.0,2
20250604 09:52,293.65,293.65,293.65,293.65,1
20250604 09:55,303.35,303.35,302.5,302.5,4
20250604 09:57,303.0,303.0,302.0,302.0,5
20250604 09:59,306.05,306.05,306.05,306.05,1
20250604 10:00,308.45,308.45,308.45,308.45,1
20250604 10:01,310.15,310.2,309.75,310.0,4
20250604 10:02,304.85,304.85,304.85,304.85,1
20250604 10:03,308.95,312.2,308.95,309.3,20
20250604 10:04,307.9,307.95,307.9,307.95,2
20250604 10:05,305.3,306.0,302.85,302.85,7
20250604 10:07,307.45,307.45,307.45,307.45,1
20250604 10:08,311.65,311.65,311.65,311.65,1
20250604 10:09,311.35,311.35,311.35,311.35,1
20250604 10:13,304.0,304.0,304.0,304.0,1
20250604 10:14,307.45,307.45,307.45,307.45,1
20250604 10:15,308.15,308.15,308.15,308.15,1
20250604 10:17,303.5,303.5,303.5,303.5,1
20250604 10:18,306.15,306.15,306.15,306.15,1
20250604 10:20,315.0,315.0,315.0,315.0,2
20250604 10:21,317.65,317.65,312.8,315.35,4
20250604 10:23,315.7,315.7,315.7,315.7,1
20250604 10:31,314.15,314.15,314.15,314.15,1
20250604 10:39,320.2,320.2,320.2,320.2,1
20250604 10:43,321.1,321.1,320.7,320.7,4
20250604 10:44,323.3,323.3,323.3,323.3,1
20250604 10:45,320.8,320.8,320.8,320.8,1
20250604 10:47,322.0,322.2,322.0,322.2,11
20250604 10:50,314.4,314.4,314.4,314.4,1
20250604 10:51,314.75,314.8,314.75,314.8,2
20250604 11:02,316.0,316.0,316.0,316.0,1
20250604 11:03,315.45,316.15,315.45,316.15,2
20250604 11:05,315.1,318.45,315.1,316.55,40
20250604 11:06,316.8,318.75,316.8,316.85,9
20250604 11:08,316.0,316.0,315.95,315.95,3
20250604 11:09,317.6,317.6,317.6,317.6,2
20250604 11:12,320.05,320.05,315.95,315.95,2
20250604 11:13,312.85,312.85,312.85,312.85,3
20250604 11:14,310.65,310.65,310.65,310.65,1
20250604 11:16,309.95,309.95,309.95,309.95,2
20250604 11:18,307.2,307.2,307.2,307.2,1
20250604 11:19,310.95,311.0,310.95,311.0,4
20250604 11:26,319.2,319.2,319.2,319.2,1
20250604 11:29,318.0,318.0,318.0,318.0,1
20250604 11:31,323.2,323.2,323.2,323.2,2
20250604 11:33,323.35,323.35,320.0,320.0,3
20250604 11:35,320.5,320.5,320.25,320.25,8
20250604 11:46,314.95,314.95,314.95,314.95,1
20250604 11:47,313.75,313.75,313.75,313.75,1
20250604 11:48,313.75,315.05,312.5,312.5,4
20250604 11:55,312.45,312.45,312.45,312.45,2
20250604 11:59,313.1,313.1,311.05,311.05,3
20250604 12:01,312.4,314.1,308.35,309.0,47
20250604 12:02,312.3,313.2,312.3,313.2,12
20250604 12:03,312.3,312.3,312.3,312.3,1
20250604 12:06,311.75,311.75,311.75,311.75,1
20250604 12:13,318.95,320.25,318.95,320.25,9
20250604 12:14,320.75,320.75,320.75,320.75,2
20250604 12:17,319.0,319.0,319.0,319.0,1
20250604 12:18,318.1,318.1,318.1,318.1,3
20250604 12:22,318.1,321.65,318.1,321.65,4
20250604 12:23,323.0,323.0,323.0,323.0,1
20250604 12:27,318.0,318.0,317.9,317.9,2
20250604 12:28,314.3,316.05,312.45,316.05,11
20250604 12:29,313.85,313.85,313.85,313.85,1
20250604 12:30,311.75,311.75,311.75,311.75,5
20250604 12:36,315.55,315.6,315.55,315.6,2
20250604 12:49,316.65,316.65,316.65,316.65,1
20250604 12:50,318.2,318.2,318.2,318.2,1
20250604 12:51,315.65,315.65,315.6,315.6,3
20250604 12:53,316.0,316.0,316.0,316.0,1
20250604 12:54,314.2,314.2,314.2,314.2,1
20250604 12:55,316.05,316.05,316.05,316.05,1
20250604 12:56,317.6,318.1,317.6,318.1,3
20250604 12:59,318.1,318.1,318.1,318.1,1
