timestamp,open,high,low,close,volume
20250609 09:28,20.9,21.15,20.8,20.8,24
20250609 09:29,20.95,20.95,20.7,20.7,3
20250609 09:30,21.15,21.85,21.15,21.8,97
20250609 09:31,21.9,22.05,21.5,21.7,27
20250609 09:32,21.65,21.65,20.65,20.65,13
20250609 09:33,20.15,20.15,20.15,20.15,1
20250609 09:35,20.5,20.5,20.5,20.5,2
20250609 09:36,20.45,20.45,20.45,20.45,1
20250609 09:37,20.55,20.55,20.3,20.3,4
20250609 09:38,20.55,20.55,20.55,20.55,1
20250609 09:39,20.85,21.15,20.65,21.15,11
20250609 09:41,20.7,20.7,20.7,20.7,1
20250609 09:42,20.3,20.3,20.3,20.3,1
20250609 09:43,20.4,20.4,20.4,20.4,1
20250609 09:44,19.7,19.9,19.7,19.9,3
20250609 09:45,19.95,19.95,19.8,19.9,15
20250609 09:46,20.35,20.35,20.35,20.35,3
20250609 09:47,20.55,21.35,20.55,21.0,33
20250609 09:48,21.3,21.3,21.3,21.3,2
20250609 09:50,21.2,21.2,20.95,21.15,5
20250609 09:51,21.1,21.45,21.0,21.0,8
20250609 09:53,20.95,20.95,20.95,20.95,1
20250609 09:54,20.85,21.0,20.6,21.0,11
20250609 09:55,21.0,21.1,20.6,20.6,14
20250609 09:56,20.8,20.85,20.7,20.85,10
20250609 09:57,20.85,21.0,20.7,20.8,14
20250609 09:58,21.05,21.3,20.8,20.8,8
20250609 09:59,20.85,21.05,20.65,20.65,11
20250609 10:00,20.45,20.5,20.45,20.5,2
20250609 10:01,20.0,20.05,20.0,20.05,6
20250609 10:02,20.35,20.35,19.8,19.8,4
20250609 10:03,20.05,20.05,19.65,19.7,18
20250609 10:04,19.65,19.65,19.35,19.35,15
20250609 10:05,19.2,19.65,19.1,19.5,34
20250609 10:06,19.6,19.6,19.4,19.45,14
20250609 10:07,19.35,19.7,19.35,19.7,10
20250609 10:08,19.85,19.85,19.85,19.85,4
20250609 10:10,19.65,19.7,19.5,19.5,6
20250609 10:11,19.55,19.55,19.55,19.55,1
20250609 10:12,19.55,19.55,19.55,19.55,1
20250609 10:13,19.75,19.75,19.3,19.35,13
20250609 10:14,19.2,19.2,19.0,19.0,7
20250609 10:15,18.8,18.8,18.75,18.8,7
20250609 10:16,19.15,19.15,19.15,19.15,4
20250609 10:17,19.35,19.35,19.2,19.2,4
20250609 10:18,19.3,19.3,19.3,19.3,1
20250609 10:19,19.3,19.3,19.3,19.3,11
20250609 10:20,18.95,18.95,18.95,18.95,3
20250609 10:21,19.0,19.0,19.0,19.0,1
20250609 10:25,19.0,19.1,19.0,19.1,4
20250609 10:26,18.95,18.95,18.55,18.55,7
20250609 10:27,18.55,18.75,18.4,18.75,13
20250609 10:28,18.7,18.7,18.4,18.65,26
20250609 10:29,18.5,18.5,18.35,18.35,5
20250609 10:30,18.35,18.4,18.3,18.3,5
20250609 10:31,18.2,18.35,18.05,18.35,23
20250609 10:32,18.35,18.35,18.25,18.25,17
20250609 10:33,18.25,18.25,18.25,18.25,2
20250609 10:35,18.45,18.45,18.45,18.45,1
20250609 10:36,18.5,18.5,18.5,18.5,1
20250609 10:40,18.4,18.4,18.4,18.4,2
20250609 10:41,18.2,18.2,18.2,18.2,1
20250609 10:42,18.25,18.25,18.05,18.05,12
20250609 10:43,18.1,18.1,17.6,17.6,15
20250609 10:44,17.65,17.7,17.65,17.7,2
20250609 10:45,17.75,18.05,17.7,17.7,25
20250609 10:46,17.6,17.8,17.6,17.75,14
20250609 10:48,17.8,17.9,17.7,17.7,21
20250609 10:49,17.7,17.7,17.6,17.6,2
20250609 10:51,17.55,17.55,17.5,17.5,5
20250609 10:53,17.8,17.85,17.8,17.85,32
20250609 10:54,17.9,17.95,17.9,17.95,3
20250609 10:55,18.05,18.05,18.05,18.05,2
20250609 10:56,18.05,18.2,18.05,18.2,8
